target_id,x,y,desc,resource1,resource2,loot_ids,major_codes,majors,units,query_x,query_y
2468553,174,46,"大批资源,",642,1550,,1;4;4,弓弩;战车;战车,"劳羽:弓弩(raw=1,sub=1)x1165 | 蒙捷:战车(raw=4,sub=6)x1473 | 凌鹍:战车(raw=4,sub=6)x1625",174,42
2470502,175,25,"大批资源,",566,1524,,0;2;1,步兵;骑兵;弓弩,"陶婕萱:步兵(raw=0,sub=6)x1620 | 荀心唱:骑兵(raw=2,sub=10)x872 | 韦豫琛:弓弩(raw=1,sub=1)x1283",174,24
2471899,175,29,"大批资源,有宝箱,",671,1430,13569;14849,4;4;2,战车;战车;骑兵,"蓬泽:战车(raw=4,sub=1)x1258 | 彭圆煦:战车(raw=4,sub=4)x521 | 房基:骑兵(raw=2,sub=10)x867",174,24
2466633,176,20,"大批资源,有装备,",573,1575,,4;0;2,战车;步兵;骑兵,"扈石龙:战车(raw=4,sub=4)x549 | 沙鑫凌:步兵(raw=0,sub=6)x1575 | 水熙:骑兵(raw=2,sub=10)x860",174,18
2469148,177,0,"大批资源,",632,1457,,4;1;4,战车;弓弩;战车,"扈悦沛:战车(raw=4,sub=1)x1222 | 司徒云忆:弓弩(raw=1,sub=1)x1176 | 窦萌:战车(raw=4,sub=4)x596",177,0
2469539,177,10,"大批资源,",668,1522,,2;0;1,骑兵;步兵;弓弩,"麻心怡:骑兵(raw=2,sub=10)x863 | 隆彤艾:步兵(raw=0,sub=6)x1408 | 樊帅於:弓弩(raw=1,sub=1)x1248",177,6
2472381,177,23,"大批资源,",580,1538,,4;1;1,战车;弓弩;弓弩,"向嫒:战车(raw=4,sub=1)x1242 | 敖豇举:弓弩(raw=1,sub=1)x1219 | 贡彩:弓弩(raw=1,sub=1)x1256",177,18
2470859,177,32,"大批资源,有宝箱,",650,1503,1064,0;2;4,步兵;骑兵;战车,"谷珊瑜:步兵(raw=0,sub=6)x1667 | 钮拔芮:骑兵(raw=2,sub=10)x792 | 荀阳彬:战车(raw=4,sub=10)x925",177,30
2468890,177,37,"大批资源,有宝箱,",624,1592,14849,0;2;2,步兵;骑兵;骑兵,"田元:步兵(raw=0,sub=6)x1484 | 印娴南:骑兵(raw=2,sub=10)x792 | 龙齐语:骑兵(raw=2,sub=10)x925",177,36
2466632,177,42,"大批资源,有宝箱,",577,1559,,4;4;1,战车;战车;弓弩,"管晴:战车(raw=4,sub=10)x784 | 慎唱:战车(raw=4,sub=6)x1430 | 台霁:弓弩(raw=1,sub=1)x1177",177,42
2466812,178,17,"大批资源,一些宝物,",686,1400,1064;1056,1;2;0,弓弩;骑兵;步兵,"东宇逸:弓弩(raw=1,sub=1)x1251 | 纪旋莫:骑兵(raw=2,sub=10)x872 | 昝锖:步兵(raw=0,sub=6)x1749",177,12
2469329,178,38,"大批资源,有宝箱,一些宝物,",603,1616,1064;1064,2;4;4,骑兵;战车;战车,"梅温:骑兵(raw=2,sub=10)x933 | 郝菱锦:战车(raw=4,sub=4)x573 | 宁宛惠:战车(raw=4,sub=6)x1701",177,36
2466825,179,12,"大批资源,",513,1530,1055,4;2;4,战车;骑兵;战车,"通采:战车(raw=4,sub=4)x584 | 景玟蕾:骑兵(raw=2,sub=10)x780 | 戚钧:战车(raw=4,sub=4)x517",177,12
2471059,179,26,"大批资源,",521,1642,1058,2;1;1,骑兵;弓弩;弓弩,"长孙嫒:骑兵(raw=2,sub=10)x790 | 栾萱霜:弓弩(raw=1,sub=1)x1214 | 鞠莲觅:弓弩(raw=1,sub=1)x1294",177,24
2469673,179,43,"大批资源,有宝箱,",506,1470,13570,0;2;4,步兵;骑兵;战车,"秋仙香:步兵(raw=0,sub=6)x1661 | 萧心:骑兵(raw=2,sub=10)x830 | 甘玉晴:战车(raw=4,sub=10)x784",177,42
2470622,180,10,"大批资源,有宝箱,",691,1480,,0;4;4,步兵;战车;战车,"桂熏:步兵(raw=0,sub=6)x1703 | 乜朝彬:战车(raw=4,sub=1)x1192 | 萧瑜亮:战车(raw=4,sub=4)x581",180,6
2472758,180,11,"大批资源,有宝箱,",690,1480,13569,1;2;2,弓弩;骑兵;骑兵,"杜风:弓弩(raw=1,sub=1)x1119 | 邵羽:骑兵(raw=2,sub=10)x904 | 松单:骑兵(raw=2,sub=10)x796",180,6
2472648,180,16,"大批资源,有宝箱,有装备,",504,1569,14849,0;4;0,步兵;战车;步兵,"常觅禹:步兵(raw=0,sub=6)x1649 | 阚慨:战车(raw=4,sub=4)x555 | 羿魁:步兵(raw=0,sub=6)x1412",180,12
2470026,180,18,"大批资源,有装备,",626,1540,1064,2;0;0,骑兵;步兵;步兵,"施松芷:骑兵(raw=2,sub=10)x766 | 宦颀勃:步兵(raw=0,sub=6)x1584 | 终清黛:步兵(raw=0,sub=6)x1729",180,18
2469426,180,34,"大批资源,有宝箱,",632,1677,,1;4;0,弓弩;战车;步兵,"刁诗夜:弓弩(raw=1,sub=1)x1155 | 卫宁:战车(raw=4,sub=4)x541 | 詹栩旋:步兵(raw=0,sub=6)x1491",180,30
2470504,180,46,"大批资源,有宝箱,",554,1490,13569,1;0;2,弓弩;步兵;骑兵,"危昂洁:弓弩(raw=1,sub=1)x1179 | 林枫叡:步兵(raw=0,sub=6)x1597 | 后峯德:骑兵(raw=2,sub=10)x867",180,42
2467599,181,8,"大批资源,",640,1699,,1;1;1,弓弩;弓弩;弓弩,"花民:弓弩(raw=1,sub=1)x1117 | 王铃:弓弩(raw=1,sub=1)x1215 | 公羊修:弓弩(raw=1,sub=1)x1156",180,6
2467079,181,12,"大批资源,",526,1622,,4;1;4,战车;弓弩;战车,"璩逸冷:战车(raw=4,sub=1)x1167 | 丁栩懿:弓弩(raw=1,sub=1)x1239 | 曲晤鑫:战车(raw=4,sub=1)x1244",180,12
2468720,181,15,"大批资源,有宝箱,",568,1593,,0;1;0,步兵;弓弩;步兵,"淳于潇珠:步兵(raw=0,sub=6)x1504 | 子车萌初:弓弩(raw=1,sub=1)x1260 | 殴绪旭:步兵(raw=0,sub=6)x1403",180,12
2470128,181,32,"大批资源,有装备,",687,1571,1064,1;0;0,弓弩;步兵;步兵,"叶谨:弓弩(raw=1,sub=1)x1242 | 应铃:步兵(raw=0,sub=6)x1519 | 沈向菲:步兵(raw=0,sub=6)x1612",180,30
2470098,182,20,"大批资源,有宝箱,",608,1421,,0;1;1,步兵;弓弩;弓弩,"祝卿:步兵(raw=0,sub=6)x1487 | 文本蓄:弓弩(raw=1,sub=1)x1195 | 路冉:弓弩(raw=1,sub=1)x1197",180,18
2473076,182,30,"大批资源,有宝箱,",505,1692,1064;1060,4;2;1,战车;骑兵;弓弩,"郎年:战车(raw=4,sub=4)x512 | 于楚紫:骑兵(raw=2,sub=10)x918 | 程偲:弓弩(raw=1,sub=1)x1267",180,30
2470263,183,8,"大批资源,",636,1509,1062,1;4;2,弓弩;战车;骑兵,"欧阳略:弓弩(raw=1,sub=1)x1237 | 殳笑简:战车(raw=4,sub=4)x548 | 郏高芮:骑兵(raw=2,sub=10)x875",183,6
2467486,183,11,"大批资源,有装备,",511,1593,,0;4;1,步兵;战车;弓弩,"弓炳:步兵(raw=0,sub=6)x1433 | 金彩问:战车(raw=4,sub=4)x552 | 吕豇:弓弩(raw=1,sub=1)x1187",183,6
2472021,183,32,"大批资源,有宝箱,",654,1499,1064,1;4;0,弓弩;战车;步兵,"田瑜:弓弩(raw=1,sub=1)x1122 | 宓邢路:战车(raw=4,sub=10)x839 | 郑墨联:步兵(raw=0,sub=6)x1453",183,30
2469349,183,48,"大批资源,有宝箱,",581,1441,1064;1064,2;4;4,骑兵;战车;战车,"勾聪许:骑兵(raw=2,sub=10)x907 | 丁平:战车(raw=4,sub=10)x920 | 冀灵:战车(raw=4,sub=4)x530",183,48
2468840,184,7,"大批资源,",549,1505,,0;4;0,步兵;战车;步兵,"鲁初铃:步兵(raw=0,sub=6)x1605 | 苏菱:战车(raw=4,sub=10)x853 | 郦凡牙:步兵(raw=0,sub=6)x1491",183,6
2466656,184,12,"大批资源,",528,1615,1064,4;0;0,战车;步兵;步兵,"郏实:战车(raw=4,sub=6)x1733 | 唐群煜:步兵(raw=0,sub=6)x1454 | 毛薄禹:步兵(raw=0,sub=6)x1626",183,12
2466920,184,15,"大批资源,有宝箱,有装备,一些宝物,",543,1691,13570;16779265,0;4;4,步兵;战车;战车,"卢豆晓:步兵(raw=0,sub=6)x1406 | 史皓开:战车(raw=4,sub=4)x529 | 张举晟:战车(raw=4,sub=10)x787",183,12
2469894,184,46,"大批资源,有宝箱,",559,1516,,4;1;4,战车;弓弩;战车,"郗家:战车(raw=4,sub=10)x895 | 司佑珠:弓弩(raw=1,sub=1)x1100 | 欧阳莫:战车(raw=4,sub=1)x1138",183,42
